0 Image_num X Y
0 18141 200.0 120.135
0 18142 198.227 120.227
0 18143 196.615 120.615
0 18144 196.934 120.346
0 18145 195.992 119.932
0 18146 195.254 120.746
0 18147 194.519 120.659
0 18148 195.086 121.039
0 18149 195.73 121.019
0 18150 195.559 120.945
0 18151 195.632 120.184
0 18152 195.897 118.77
0 18153 187.889 121.929
0 18154 187.891 120.172
0 18155 188.206 118.032
0 18156 189.315 116.502
0 18157 189.644 117.123
0 18158 191.728 117.848
0 18159 191.72 116.512
0 18160 192.578 117.117
0 18161 192.945 118.875
0 18162 192.661 120.558
0 18163 192.852 120.945
0 18164 194.0 122.0
0 18165 200.824 118.784
0 18166 199.829 118.887
0 18167 200.324 121.568
0 18350 211.17 117.934
0 18351 182.351 124.695
0 18352 183.051 126.047
0 18353 185.525 126.467
0 18354 187.24 126.62
0 18355 187.658 126.479
0 18356 218.25 122.067
0 18357 215.75 122.766
0 18358 212.772 121.553
0 18359 210.339 119.161
0 18360 207.961 119.514
0 18361 206.772 120.772
0 18362 206.243 117.765
0 18363 206.17 118.27
0 18364 206.434 120.38
0 18365 207.362 120.335
0 18366 207.86 118.333
0 18367 208.781 119.695
0 18368 193.54 126.838
0 18373 195.029 129.19
0 18374 197.603 129.892
0 18375 199.173 130.288
0 18393 223.0 115.7
0 18394 216.97 118.194
0 18395 211.167 118.408
0 18396 207.261 120.428
0 18397 205.379 120.628
0 18398 203.729 119.511
0 18399 202.317 121.026
0 18400 201.934 121.654
0 18401 201.815 119.17
0 18402 202.0 119.0
0 18403 202.315 120.082
0 18404 201.992 119.737
0 18405 201.5 119.669
0 18406 201.792 122.077
0 18407 202.336 122.687
0 18408 203.066 123.16
0 18409 203.055 123.125
0 18410 203.318 122.643
0 18411 205.0 123.254
0 18412 206.283 123.951
0 18413 206.734 123.169
0 18414 207.223 124.008
0 18415 200.198 125.96
0 18438 116.409 127.047
0 18443 116.178 124.729
0 18444 117.727 124.922
0 18455 255.549 119.582
0 18456 239.862 118.78
0 18457 221.327 119.909
0 18458 210.288 120.898
0 18459 205.169 121.192
0 18460 201.357 120.395
0 18461 186.446 124.408
0 18462 186.122 125.298
0 18463 187.559 124.51
0 18464 188.267 123.641
0 18465 196.745 122.745
0 18466 197.867 121.758
0 18467 197.568 121.664
0 18468 196.419 122.315
0 18469 195.526 122.827
0 18470 194.832 121.688
0 18471 193.414 122.699
0 18472 192.98 123.527
0 18473 192.831 122.601
0 18474 192.98 121.527
0 18475 192.753 121.846
0 18476 192.032 121.928
0 18477 191.547 121.749
0 18478 191.621 121.758
0 18479 191.799 121.695
0 18480 191.719 120.836
0 18481 191.076 121.783
0 18482 191.325 121.571
0 18483 191.671 120.031
0 18484 192.361 119.898
0 18492 206.759 143.241
0 18493 204.133 118.055
0 18494 200.224 121.507
0 18495 198.315 123.81
0 18496 197.105 124.91
0 18497 195.815 124.83
0 18498 194.8 125.978
0 18499 194.444 125.119
0 18500 195.228 124.64
0 18501 195.222 125.393
0 18502 194.614 125.076
0 18503 194.844 124.213
0 18504 195.452 124.897
0 18505 195.517 124.777
0 18506 195.188 123.264
0 18507 195.648 123.379
0 18508 196.414 125.211
0 18509 194.377 125.457
0 18510 194.075 125.338
0 18511 194.091 126.083
0 18512 194.676 126.294
0 18513 194.865 126.03
0 18514 194.589 125.14
0 18515 194.621 124.962
0 18516 194.549 125.195
0 18517 194.502 124.532
0 18518 194.392 123.275
0 18519 194.38 123.445
0 18520 194.674 124.289
0 18521 194.634 124.052
0 18522 197.815 122.83
0 18523 197.97 123.299
0 18524 197.628 124.277
0 18525 197.473 124.344
0 18526 196.982 124.065
0 18527 197.182 125.044
0 18528 197.237 125.453
0 18529 197.166 124.672
0 18530 197.237 124.667
0 18531 197.166 124.672
0 18532 196.877 125.16
0 18533 196.414 125.211
0 18534 196.252 125.0
0 18535 196.185 125.17
0 18536 196.089 125.491
0 18537 195.749 124.856
0 18538 211.305 120.475
0 18539 238.607 118.268
0 18540 236.723 119.464
0 18541 232.129 118.991
0 18542 227.925 118.452
0 18543 225.438 118.215
0 18544 224.89 117.429
0 18545 225.267 117.021
0 18546 182.847 125.441
0 18567 173.8 119.148
0 18568 174.41 119.388
0 18569 174.26 120.015
0 18570 173.37 118.755
0 18571 194.293 115.226
0 18575 269.241 115.448
0 18576 259.397 116.36
0 18577 244.068 114.097
0 18578 232.61 113.286
0 18579 224.991 113.613
0 18580 219.682 110.727
0 18581 217.039 111.031
0 18582 216.36 111.08
0 18583 215.75 110.073
0 18584 216.389 109.093
0 18585 218.083 109.554
0 18586 202.575 118.144
0 18587 184.062 121.619
0 18588 192.127 121.052
0 18589 200.32 119.852
0 18590 206.897 118.968
0 18594 104.679 120.872
0 18595 102.362 125.047
0 18620 171.176 117.969
0 18621 169.265 116.844
0 18631 152.94 144.114
0 18632 154.455 143.866
0 18633 155.611 144.416
0 18634 156.856 143.378
0 18635 157.387 144.473
0 18636 173.231 136.336
0 18637 190.124 120.268
0 18638 188.605 122.32
0 18639 187.266 124.923
0 18640 185.993 124.268
0 18641 185.184 125.531
0 18642 185.095 126.791
0 18643 185.068 127.224
0 18645 173.126 133.273
0 18647 175.431 129.381
0 18648 176.803 130.208
0 18649 177.15 129.798
0 18650 179.201 128.021
0 18651 181.099 126.853
0 18652 169.675 131.293
0 18653 170.752 131.17
0 18654 172.307 132.693
0 18655 173.515 131.574
0 18657 177.176 126.12
0 18658 179.649 126.098
0 18659 181.289 126.31
0 18660 172.967 125.941
0 18661 173.821 122.836
0 18662 176.049 124.326
0 18663 176.688 124.063
0 18664 176.553 121.61
0 18665 176.813 120.481
0 18666 178.108 123.054
0 18667 178.414 125.0
0 18668 200.933 121.161
0 18669 199.902 118.602
0 18670 199.179 119.716
0 18671 198.552 121.254
0 18672 198.271 119.511
0 18673 197.502 119.361
0 18674 197.448 120.604
0 18675 198.307 121.453
0 18676 192.17 120.963
0 18677 191.815 120.363
0 18678 192.029 120.853
0 18679 193.518 120.723
0 18680 194.015 121.375
0 18681 193.943 122.247
0 18682 194.357 122.179
0 18683 195.229 123.736
0 18684 195.338 124.592
0 18685 195.754 124.317
0 18686 200.762 121.692
0 18687 200.407 123.585
0 18688 200.985 123.118
0 18689 201.509 124.253
0 18690 201.722 124.703
0 18691 201.906 123.087
0 18692 202.007 123.687
0 18693 199.114 125.209
0 18694 179.142 127.172
0 18695 181.343 122.952
0 18696 184.065 124.152
0 18697 187.489 123.358
0 18698 189.588 119.292
0 18699 190.806 118.842
0 18700 192.244 119.461
0 18701 193.675 118.288
0 18702 193.319 117.795
0 18703 216.941 117.24
0 18704 233.278 118.705
0 18705 230.639 118.921
0 18706 227.223 120.761
0 18707 224.944 121.128
0 18708 223.081 120.39
0 18709 221.071 121.892
0 18710 220.245 122.163
0 18711 212.247 119.912
0 18712 212.039 120.234
0 18713 211.373 120.933
0 18714 210.815 120.247
0 18715 208.344 119.992
0 18716 207.407 120.829
0 18717 206.414 121.211
0 18718 205.919 120.748
0 18719 220.056 112.661
0 18720 218.024 113.26
0 18721 215.181 114.866
0 18722 212.476 115.855
0 18723 210.008 117.315
0 18724 208.465 119.441
0 18725 208.185 119.531
0 18726 207.326 119.05
0 18727 197.321 124.543
0 18728 198.861 125.651
0 18729 200.0 124.674
0 18730 200.635 122.578
0 18731 202.029 123.062
0 18732 203.304 123.203
0 18733 203.403 123.115
0 18734 203.81 122.974
0 18735 203.875 122.949
0 18736 203.667 123.058
0 18737 210.969 120.605
0 18738 223.06 112.964
0 18739 220.063 114.348
0 18740 216.933 116.839
0 18741 214.62 116.442
0 18742 213.393 116.84
0 18743 212.204 115.898
0 18744 210.523 116.047
0 18745 209.623 115.246
0 18746 209.646 116.323
0 18747 204.101 116.804
0 18748 193.04 120.945
0 18749 193.601 121.848
0 18750 195.555 123.051
0 18751 196.522 121.331
0 18752 197.076 119.236
0 22250 195.498 126.014
0 22251 195.234 125.695
0 22252 192.493 125.803
0 22268 216.95 125.236
0 22269 216.257 125.51
0 22270 213.668 123.819
0 22271 210.166 124.098
0 22272 206.796 126.558
0 22273 203.949 126.378
0 22274 201.601 126.543
0 22275 199.791 126.892
0 22276 198.236 127.486
0 22277 200.869 126.547
0 22278 199.886 123.395
0 22279 198.425 122.481
0 22280 197.773 122.418
0 22281 198.367 122.683
0 22282 216.819 113.134
0 22283 214.163 114.248
0 22284 211.747 116.848
0 22285 209.568 117.477
0 22286 207.077 116.831
0 22287 205.511 117.807
0 22288 205.356 119.129
0 22289 205.902 117.962
0 22290 184.743 126.2
0 22293 188.635 127.365
0 22294 190.154 125.187
0 22295 191.069 124.715
0 22296 192.641 124.84
0 22297 194.531 124.594
0 22298 194.377 122.797
0 22299 194.567 121.894
0 22300 194.321 121.293
0 22301 195.548 121.297
0 22302 195.417 121.583
0 22303 194.096 121.088
0 22304 193.362 120.323
0 22305 194.644 120.985
0 22306 198.0 121.0
0 22307 196.861 121.168
0 22308 196.246 121.522
0 22309 196.358 122.343
0 22310 189.85 124.443
0 22311 185.978 126.007
0 22312 187.76 126.427
0 22313 188.945 125.402
0 22314 190.275 126.037
0 22315 192.163 125.304
0 22316 194.358 124.197
0 22317 194.0 123.0
0 22318 191.876 125.197
0 22319 192.421 125.299
0 22320 192.652 123.399
0 22321 193.709 124.342
0 22322 207.937 124.063
0 22323 221.705 122.861
0 22324 217.644 122.3
0 22325 213.244 123.0
0 22326 209.805 123.696
0 22327 206.71 123.29
0 22328 204.069 122.797
0 22329 202.352 123.243
0 22330 201.509 123.283
0 22331 201.178 122.481
0 22332 200.513 122.483
0 22333 199.375 123.227
0 22334 186.634 129.125
0 22335 187.738 128.674
0 22336 188.992 128.932
0 22337 190.23 127.839
0 22338 191.672 126.701
0 22339 192.505 126.549
0 22340 192.118 125.661
0 22341 191.582 124.784
0 22342 192.796 124.949
0 22343 210.0 119.325
0 22344 207.875 121.16
0 22345 205.708 121.085
0 22346 204.47 121.545
0 22347 203.893 122.649
0 22348 203.055 123.125
0 22349 202.366 121.992
0 22350 202.437 121.701
0 22351 200.277 122.008
0 22355 183.498 126.768
0 22359 188.649 126.819
0 22363 195.441 126.743
0 22364 195.815 126.83
0 22365 196.702 127.13
0 22366 198.182 127.485
0 22373 181.173 123.647
0 22374 182.133 122.306
0 22375 182.802 122.262
0 22379 205.815 119.255
0 22382 218.353 119.729
0 22383 213.0 122.0
0 22384 208.136 124.384
0 22385 204.132 123.295
0 22386 201.378 123.763
0 22387 199.838 125.004
0 22388 198.362 125.732
0 22389 199.178 121.837
0 22390 198.0 121.429
0 22391 197.296 121.844
0 22392 196.192 120.967
0 22393 195.57 120.958
0 22394 195.231 121.092
0 22395 194.359 120.725
0 22396 211.258 115.52
0 22397 211.0 116.133
0 22398 209.0 116.75
0 22399 207.27 116.639
0 22400 206.286 116.563
0 22401 205.818 116.413
0 22402 205.678 117.603
0 22403 205.429 117.347
0 22404 205.048 116.871
0 22405 205.114 117.691
0 22406 204.895 117.677
0 22407 204.101 117.914
0 22408 185.588 125.245
0 22409 188.118 124.878
0 22410 189.538 124.4
0 22411 190.899 123.349
0 22412 191.58 123.031
0 22413 192.335 123.156
0 22414 192.662 122.862
0 22415 193.105 122.91
0 22416 193.105 122.91
0 22417 193.57 122.725
0 22418 193.838 120.893
0 22419 194.226 121.383
0 22420 193.728 121.389
0 22421 193.292 121.292
0 22422 192.889 121.977
0 22435 227.757 170.126
0 22443 209.224 130.256
0 22444 205.875 128.949
0 22445 202.819 129.833
0 22446 201.096 129.685
0 22447 199.869 128.261
0 22448 200.182 125.314
0 22449 201.872 120.816
0 22450 201.502 121.284
0 22451 200.169 120.268
0 22452 198.621 119.736
0 22453 197.199 120.426
0 22454 196.869 119.73
0 22455 196.545 119.209
0 22456 199.712 116.977
0 22457 198.59 116.851
0 22458 197.878 117.603
0 22459 201.757 115.365
0 22460 201.0 117.444
0 22461 199.628 117.423
0 22462 198.397 117.833
0 22463 196.672 118.742
0 22464 196.781 119.131
0 22465 196.685 118.809
0 22466 196.231 117.952
0 22467 196.243 117.765
0 22468 195.806 117.178
0 22469 195.5 117.349
0 22470 195.08 117.768
0 22471 194.973 118.533
0 22472 194.878 118.902
0 22473 195.162 119.257
0 22474 196.479 125.354
0 22475 196.521 124.335
0 22476 196.411 123.705
0 22477 196.68 123.633
0 22478 196.51 122.486
0 22479 196.273 121.891
0 22480 196.259 122.844
0 22481 191.487 121.042
0 22482 191.632 122.692
0 22483 191.97 123.238
0 22484 192.038 124.361
0 22485 191.834 124.581
0 22486 201.747 127.323
0 22487 202.083 127.391
0 22488 200.521 126.566
0 22489 199.369 125.054
0 22490 198.619 124.257
0 22491 198.7 123.852
0 22492 197.291 122.575
0 22493 186.0 118.0
0 22494 186.216 119.83
0 22495 187.733 120.359
0 22496 188.504 120.695
0 22497 189.577 121.315
0 22498 190.101 122.194
0 22499 190.304 122.63
0 22500 190.492 122.664
0 22501 188.484 122.008
0 22502 189.459 122.649
0 22503 190.133 122.945
0 22504 190.784 122.973
0 22505 190.033 121.86
0 22512 185.423 124.055
0 22513 186.031 122.398
0 22514 186.235 121.961
0 22515 186.471 121.668
0 22526 209.71 125.532
0 22527 205.757 129.067
0 22528 202.589 128.808
0 22529 200.418 128.91
0 22530 199.0 128.776
0 22531 197.661 127.188
0 22532 197.076 125.682
0 22533 196.913 126.058
0 22534 189.774 125.917
0 22535 188.487 126.943
0 22536 188.284 126.245
0 22537 188.525 125.568
0 22538 188.972 126.332
0 22539 189.268 127.097
0 22540 188.884 125.092
0 22541 188.488 125.512
0 22542 188.448 127.056
0 22548 189.205 126.064
0 22549 190.0 127.0
0 22550 205.142 120.0
0 22551 205.61 120.05
0 22552 206.263 118.822
0 22553 218.11 111.101
0 22554 216.107 112.902
0 22555 213.577 113.692
0 22556 210.452 114.504
0 22557 208.344 114.608
0 22558 206.716 113.681
0 22559 205.629 113.233
0 22560 204.716 113.681
0 22561 205.261 113.306
0 22562 223.27 107.991
0 22563 222.396 108.17
0 22564 221.263 108.682
0 22565 220.697 108.615
0 22566 220.507 108.338
0 22567 220.574 108.807
0 22568 221.557 110.028
0 22569 221.665 110.507
0 22570 197.813 120.131
0 22576 188.58 130.632
0 22577 190.647 129.629
0 22578 192.585 127.229
0 22579 194.862 125.59
0 22580 196.58 125.706
0 22581 192.91 124.584
0 22582 182.882 122.336
0 22583 183.314 121.752
0 22584 184.569 121.983
0 22585 185.038 122.579
0 22586 186.149 121.676
0 22587 186.692 120.808
0 22588 186.934 121.582
0 22589 186.988 122.14
0 22590 187.017 122.074
0 22598 176.827 120.353
0 22599 205.35 122.609
0 22600 204.088 122.835
0 22601 202.702 122.278
0 22602 201.506 121.737
0 22603 199.758 121.578
0 22604 198.102 121.852
0 22605 197.25 120.781
0 22606 196.914 121.094
0 22607 196.443 121.412
0 22608 192.913 123.094
0 22609 193.109 123.25
0 22610 193.465 124.364
0 22611 179.302 124.328
0 22622 178.0 122.0
0 22623 176.299 122.591
0 22627 175.574 121.49
0 22628 209.698 124.063
0 22629 208.675 124.211
0 22630 206.49 124.767
0 22631 205.044 125.769
0 22632 204.366 126.0
0 22633 203.774 126.617
0 22634 203.583 126.614
0 22635 190.928 124.46
0 22636 190.996 125.43
0 22637 191.521 126.471
0 22638 191.716 125.755
0 22639 191.902 124.667
0 22640 192.182 125.485
0 22641 192.182 125.485
0 22642 192.054 125.625
0 22643 191.489 124.588
0 22644 191.364 124.682
0 22645 198.316 126.316
0 22646 197.627 125.399
0 22647 196.628 124.943
0 22648 195.517 124.777
0 22649 194.893 123.664
0 22650 194.838 122.528
0 22651 192.725 122.502
0 22659 176.356 120.273
0 22660 177.773 120.485
0 22661 207.992 123.86
0 22662 207.043 124.638
0 22663 204.843 125.908
0 22664 202.185 127.17
0 22665 200.066 127.018
0 22666 198.059 127.118
0 22667 196.919 128.478
0 22668 196.401 130.625
0 22669 196.222 130.622
0 22670 196.57 129.985
0 22671 193.784 128.714
0 22672 193.772 126.919
0 22673 193.815 126.83
0 22674 194.279 125.949
0 22675 194.253 125.152
0 22676 194.356 125.03
0 22677 194.733 125.037
0 22694 192.172 124.487
0 22695 192.372 125.167
0 22696 192.09 125.082
0 22697 191.145 124.848
0 22698 189.716 124.739
0 22699 189.224 125.739
0 22700 190.185 125.17
0 22701 189.753 124.547
0 22702 189.376 125.211
0 22703 189.059 126.452
0 22704 188.472 126.605
0 22705 188.03 126.391
0 22706 196.962 126.488
0 22707 203.191 127.787
0 22708 202.465 128.0
0 22709 201.567 127.531
0 22710 201.609 127.478
0 22711 200.125 127.619
0 22712 199.07 128.579
0 22713 178.031 128.108
0 22721 199.448 123.9
0 22722 211.085 125.093
0 22723 208.965 126.669
0 22724 206.12 126.674
0 22725 203.719 126.785
0 22726 198.449 128.065
0 22727 197.529 129.645
0 22728 197.07 130.579
0 22729 196.772 130.963
0 22730 196.691 130.676
0 22731 197.142 131.2
0 22732 197.217 131.783
0 22733 192.359 128.092
0 22734 191.83 124.066
0 22735 191.555 123.635
0 22736 192.211 123.511
0 22737 192.346 123.474
0 22738 192.511 124.15
0 22739 192.487 123.281
0 22740 192.752 123.985
0 22747 176.65 125.255
0 22748 223.089 157.289
0 22749 227.957 166.103
0 22750 225.449 165.983
0 22769 184.498 123.389
0 22770 185.624 122.511
0 22771 186.129 122.5
0 22772 204.437 125.326
0 22773 206.0 125.675
0 22774 205.134 126.552
0 22775 203.868 127.0
0 22776 202.569 128.263
0 22777 201.985 130.066
0 22778 201.135 130.48
0 22779 212.489 128.19
0 22780 215.861 128.718
0 22781 215.969 129.424
0 22782 216.008 129.481
0 22783 211.252 128.727
0 22784 188.148 127.07
0 22785 188.647 126.64
0 22786 189.495 125.604
0 22787 190.326 124.877
0 22788 190.993 124.774
0 22789 191.935 125.025
0 22790 192.832 124.48
0 22791 188.959 124.773
0 22792 187.423 125.31
0 22793 188.289 125.653
0 22794 189.296 125.324
0 22795 189.628 125.705
0 22796 178.695 124.787
0 22803 180.057 122.659
0 22811 200.759 125.139
0 22812 200.498 124.588
0 22813 199.336 123.885
0 22814 198.495 122.832
0 22815 198.111 123.268
0 22816 197.578 122.63
0 22817 197.234 122.42
0 22818 192.986 124.167
0 22819 193.39 124.938
0 22820 193.618 125.336
0 22821 193.95 125.248
0 22822 194.521 126.111
0 22833 174.632 118.168
0 22834 175.467 117.761
0 22835 176.313 116.94
0 22836 176.873 117.408
0 22837 178.071 117.7
0 22838 205.431 122.292
0 22839 203.565 121.587
0 22840 202.036 121.199
0 22841 200.232 122.099
0 22842 198.972 123.741
0 22843 197.766 123.546
0 22844 197.127 122.979
0 22845 196.664 124.243
0 22846 195.891 125.314
0 22847 194.659 121.341
0 22848 194.996 121.619
0 22849 195.633 122.839
0 22850 195.647 124.154
0 22851 195.993 124.883
0 22852 196.667 124.703
0 22853 185.64 125.51
0 22854 184.059 125.118
0 22855 184.422 125.23
0 22856 185.651 124.714
0 22857 186.804 123.167
0 22858 187.651 122.766
0 22861 172.221 120.458
0 22862 173.572 120.288
0 22863 174.892 120.64
0 22864 175.993 120.435
0 22865 176.897 119.722
0 22870 174.813 120.554
0 22871 175.441 120.743
0 22872 176.184 121.125
0 22873 176.713 120.632
0 22874 177.0 120.0
0 22875 176.844 120.247
0 22876 178.644 120.252
0 22877 205.541 126.842
0 22878 203.169 126.674
0 22879 201.07 126.989
0 22880 199.716 127.011
0 22881 198.065 126.975
0 22882 197.262 127.14
0 22883 196.53 126.889
0 22884 183.971 122.886
0 22885 184.0 123.547
0 22886 184.857 123.164
0 22887 186.144 122.866
0 22888 187.509 122.564
0 22889 188.238 121.603
0 22890 189.46 121.101
0 22891 190.165 120.705
0 22892 190.188 120.094
0 22893 190.379 119.686
0 22894 180.007 114.513
0 22895 180.721 116.036
0 22896 181.604 116.806
0 22897 182.784 116.281
0 22898 183.906 116.412
0 22899 185.197 116.401
0 22900 186.036 115.794
0 22901 185.843 116.1
0 22902 186.296 117.944
0 22903 186.903 118.917
0 22904 187.649 118.653
0 22905 188.218 118.491
0 22906 194.145 119.816
0 22907 203.469 123.105
0 22908 202.738 123.837
0 22909 202.035 123.75
0 22910 201.405 123.405
0 22911 201.229 123.91
0 22912 189.986 117.133
0 22913 190.535 118.271
0 22914 191.155 117.458
0 22915 191.878 116.669
0 22916 192.503 117.336
0 22917 193.751 117.359
0 22918 193.847 116.938
0 22919 194.136 116.194
0 22920 194.645 116.248
0 22921 195.121 116.286
0 22922 195.29 116.222
0 22923 195.481 123.34
0 22924 196.0 123.0
0 22925 196.144 122.799
0 22926 195.827 123.072
0 22927 195.731 123.084
0 22928 192.876 124.481
0 22929 193.823 124.177
0 22930 194.211 124.386
0 22931 194.493 124.472
0 22932 195.118 124.278
0 22933 195.49 123.828
0 22934 195.888 123.615
0 22935 196.036 122.712
0 22936 198.218 118.491
0 22937 198.867 118.259
0 22938 201.17 118.291
0 22939 201.17 118.291
0 22940 203.16 118.356
0 22944 124.371 137.019
0 22964 235.243 119.243
0 22966 220.891 121.498
0 22967 214.494 121.231
0 22968 209.346 120.569
0 22969 205.237 119.904
0 22970 202.24 120.778
0 22971 200.35 121.107
0 22972 202.758 117.978
0 22973 200.899 118.616
0 22974 199.263 120.38
0 22975 197.904 119.324
0 22976 196.321 119.47
0 22977 195.127 120.664
0 22978 200.612 116.953
0 22979 198.608 117.323
0 22980 197.211 118.534
0 22981 196.037 118.944
0 22982 195.641 118.137
0 22983 194.985 119.165
0 22984 195.267 120.022
0 22985 195.38 119.749
0 22986 194.967 119.1
0 22987 190.934 122.89
0 22988 191.168 122.372
0 22989 191.309 120.158
0 22990 191.899 119.769
0 22991 191.993 119.772
0 22992 191.839 118.423
0 22993 191.891 117.314
0 22994 191.419 118.088
0 22995 190.713 119.088
0 22996 185.894 122.038
0 22997 186.421 122.729
0 22998 186.5 123.217
0 22999 186.421 122.729
0 23000 186.345 121.648
0 23001 186.324 121.444
0 23002 193.83 118.36
0 23003 193.58 118.448
0 23004 193.777 118.453
0 23005 193.348 118.337
0 23006 193.389 120.344
0 23007 193.133 121.741
0 23008 193.119 121.352
0 23009 193.29 121.662
0 23010 193.317 121.572
0 23011 193.303 121.931
0 23012 193.414 121.614
0 23013 193.716 121.682
0 23014 193.481 121.34
0 23015 193.408 121.436
0 23016 192.488 121.812
0 23017 193.721 120.486
0 23018 192.912 119.684
0 23019 192.399 121.051
0 23020 192.899 120.683
0 23021 192.671 121.512
0 23022 192.834 123.102
0 23023 193.017 122.223
0 23024 189.643 124.196
0 23025 190.618 124.583
0 23026 191.823 125.399
0 23027 192.853 125.317
0 23028 217.364 113.38
0 23029 223.035 114.337
0 23030 221.265 114.632
0 23031 218.722 115.035
0 23032 215.247 113.631
0 23033 213.489 113.412
0 23034 212.443 114.588
0 23035 212.226 114.617
0 23036 212.612 113.94
0 23037 196.59 120.863
0 23038 190.608 125.75
0 23039 192.536 125.092
0 23040 193.291 124.404
0 23041 194.607 124.38
0 23042 196.241 123.609
0 23043 197.0 123.0
0 23044 206.484 117.333
0 23045 206.0 117.0
0 23046 205.692 116.084
0 23047 205.354 116.94
0 23048 204.406 116.854
0 23049 203.567 116.915
0 23050 203.463 117.06
0 23051 190.948 122.81
0 23052 191.229 123.083
0 23053 191.417 123.5
0 23054 191.896 123.396
0 23055 192.278 122.75
0 23056 192.034 122.838
0 23057 191.495 123.563
0 23058 191.798 123.744
0 23059 205.088 117.741
0 23060 203.455 117.791
0 23061 201.863 118.294
0 23062 201.088 118.703
0 23063 200.653 118.067
0 23064 200.453 118.0
0 23065 198.707 117.593
0 23066 198.322 118.0
0 23067 197.671 118.121
0 23068 197.908 118.789
0 23069 198.567 119.727
0 23070 198.687 119.707
0 23071 198.662 120.234
0 23072 198.94 121.0
0 23073 198.983 121.431
0 23074 197.336 120.356
0 23075 197.678 120.0
0 23076 197.342 120.952
0 23077 197.189 121.338
0 23078 196.896 120.519
0 23079 196.299 119.796
0 23080 195.633 119.857
0 23081 195.003 119.529
0 23082 195.917 118.201
0 23083 200.708 115.118
0 23084 199.813 115.0
0 23085 198.901 114.458
0 23086 198.962 114.85
0 23087 198.787 115.777
0 23088 197.979 116.727
0 23089 197.007 116.421
0 23090 197.068 116.199
0 23091 197.286 116.878
0 23092 197.199 116.568
0 23093 196.955 116.048
0 23094 196.909 116.768
0 23095 197.566 117.851
0 23096 197.411 117.74
0 23097 198.935 116.887
0 23098 224.833 110.607
0 23099 224.452 111.594
0 23100 223.016 111.566
0 23101 221.511 111.609
0 23102 224.265 111.212
0 23103 222.89 112.274
0 23104 221.97 112.714
0 23105 221.436 111.947
0 23106 219.406 111.947
0 23107 194.712 123.253
0 23108 194.878 122.581
0 23109 195.608 122.426
0 23110 196.393 121.893
0 23111 196.525 121.331
0 23112 200.034 120.179
0 23113 201.633 120.977
0 23114 201.541 121.292
0 23115 201.432 121.05
0 23116 201.467 120.526
0 23117 201.158 121.092
0 23118 201.251 116.314
0 23119 200.687 116.936
0 23120 200.291 116.892
0 23121 199.48 116.385
0 23122 198.799 116.953
0 23123 197.707 117.238
0 23124 197.318 117.07
0 23125 197.524 117.803
0 23126 200.946 118.415
0 23127 200.264 118.149
0 23128 199.737 117.973
0 23129 199.253 118.492
0 23130 198.954 119.118
0 23131 198.313 118.964
0 23132 198.515 118.234
0 23133 199.509 112.034
0 23134 198.667 114.391
0 23135 197.544 115.181
0 23136 197.171 115.585
0 23137 196.944 116.818
0 23138 196.312 117.292
0 23139 195.427 117.414
0 23140 194.907 118.417
0 23141 194.699 119.34
0 23142 194.201 119.481
0 23143 197.456 121.338
0 23144 200.787 122.367
0 23145 199.935 121.114
0 23146 199.0 121.0
0 23147 198.662 120.505
0 23148 198.287 120.423
0 23149 197.709 120.945
0 23150 197.32 121.223
0 23151 197.126 120.997
0 23152 197.386 121.673
0 23153 197.474 121.591
0 23154 195.279 122.054
0 23165 207.625 117.973
0 23167 204.749 120.314
0 23168 203.532 120.02
0 23169 202.312 119.648
0 23170 201.555 119.854
0 23171 199.711 120.5
0 23172 199.088 120.052
0 23173 198.257 118.342
0 23174 198.574 118.145
0 23176 220.95 111.862
0 23177 217.776 110.903
0 23178 215.417 111.454
0 23179 213.833 112.254
0 23180 213.343 110.288
0 23181 213.606 109.413
0 23182 190.818 119.876
0 23183 191.349 120.886
0 23184 191.909 121.046
0 23185 192.611 122.146
0 23186 193.193 122.961
0 23187 193.336 122.104
0 23188 193.579 121.34
0 23189 194.055 121.42
0 23190 195.324 121.57
0 23191 196.941 117.164
0 23192 196.88 118.151
0 23193 196.804 119.354
0 23194 196.99 118.935
0 23195 196.685 118.161
0 23196 196.225 118.451
0 23197 196.093 119.288
0 23198 196.275 119.458
0 23199 196.235 119.046
0 23200 196.49 119.538
0 23201 196.641 119.136
0 23202 196.551 118.634
0 23203 196.832 119.161
0 23204 197.0 119.324
0 23205 202.065 117.025
0 23206 201.906 117.087
0 23207 201.906 118.913
0 23208 201.177 118.845
0 23209 200.413 118.545
0 23210 200.297 120.12
0 23211 200.212 120.516
0 23212 199.887 120.0
0 23213 199.34 119.761
0 23214 198.835 120.232
0 23215 198.834 120.346
0 23216 198.721 119.901
0 23217 198.094 120.845
0 23218 200.313 118.881
0 23219 201.0 117.324
0 23220 199.941 117.118
0 23221 198.921 118.036
0 23222 197.884 117.702
0 23223 197.431 117.737
0 23224 197.0 118.453
0 23225 196.103 118.926
0 23226 195.618 118.037
0 23227 195.443 121.348
0 23228 194.967 120.669
0 23229 194.953 120.505
0 23230 195.3 120.217
0 23231 195.396 119.287
0 23232 195.06 119.9
0 23233 194.926 120.318
0 23234 195.265 113.485
0 23235 194.561 114.207
0 23236 194.0 115.0
0 23237 193.647 115.485
0 23238 193.333 116.264
0 23239 192.761 116.681
0 23240 192.436 118.298
0 23241 192.415 119.259
